gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
Male,0,Yes,7,Yes,Yes,71,No,1,1,1,1,0,False,True,True,False,False,497,1,3,0,True,False,False,False
Female,0,Yes,12,Yes,No,84,No,0,1,1,0,0,False,True,True,False,False,1008,1,2,0,True,False,False,False
Male,0,No,40,Yes,No,25,No,1,0,1,0,0,True,False,False,False,True,1000,24,2,0,False,False,True,False
Male,0,No,55,Yes,Yes,78,No,1,0,1,1,0,True,False,False,False,True,4290,24,3,0,False,False,False,True
Female,0,No,20,Yes,Yes,20,No,0,0,1,1,0,False,True,False,False,True,400,24,3,0,False,True,False,False
Male,0,No,1,No,No,36,Yes,1,0,0,0,1,True,False,False,True,False,36,12,1,1,True,False,False,False
Female,0,Yes,72,Yes,No,84,No,0,1,1,0,0,False,True,True,False,False,6048,1,2,0,False,False,False,True
Male,0,No,63,Yes,No,110,No,1,0,1,0,0,True,False,True,False,False,6930,1,2,0,False,False,False,True
Female,0,No,70,No,No,65,No,0,0,0,0,0,False,True,True,False,False,4550,1,1,0,False,False,False,True
Female,0,No,8,Yes,Yes,64,No,0,0,1,1,0,True,False,False,True,False,512,12,3,0,True,False,False,False
Female,0,No,1,Yes,No,46,Yes,0,0,1,0,1,False,True,True,False,False,46,1,2,1,True,False,False,False
Male,0,No,16,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,320,1,2,0,False,True,False,False
Female,0,Yes,11,No,Yes,25,No,0,1,0,1,0,False,True,False,True,False,275,12,2,0,True,False,False,False
Male,0,No,11,Yes,No,75,Yes,1,0,1,0,1,False,True,False,True,False,825,12,2,0,True,False,False,False
Female,0,Yes,41,Yes,No,88,No,0,1,1,0,0,False,True,True,False,False,3608,1,2,0,False,False,True,False
Male,0,Yes,14,Yes,No,76,No,1,1,1,0,0,True,False,True,False,False,1064,1,2,0,False,True,False,False
Female,0,No,61,Yes,Yes,89,No,0,0,1,1,0,True,False,False,True,False,5429,12,3,0,False,False,False,True
Female,0,No,20,Yes,No,89,No,0,0,1,0,0,True,False,True,False,False,1780,1,2,0,False,True,False,False
Female,0,No,47,Yes,No,106,Yes,0,0,1,0,1,True,False,False,False,True,4982,24,2,0,False,False,True,False
Male,0,Yes,2,Yes,Yes,60,No,1,1,1,1,0,False,True,False,False,True,120,24,3,1,True,False,False,False
Male,0,Yes,41,Yes,Yes,60,No,1,1,1,1,0,False,True,False,True,False,2460,12,3,0,False,False,True,False
Female,0,No,72,Yes,No,25,No,0,0,1,0,0,True,False,True,False,False,1800,1,2,0,False,False,False,True
Female,0,Yes,72,Yes,No,80,No,0,1,1,0,0,True,False,True,False,False,5760,1,2,0,False,False,False,True
Female,0,No,46,Yes,No,96,No,0,0,1,0,0,True,False,True,False,False,4416,1,2,0,False,False,True,False
Male,0,No,1,Yes,Yes,20,Yes,1,0,1,1,1,False,True,True,False,False,20,1,3,1,True,False,False,False
Male,0,Yes,29,No,Yes,45,No,1,1,0,1,0,False,True,True,False,False,1305,1,2,0,False,False,True,False
Female,0,No,37,Yes,No,100,No,0,0,1,0,0,True,False,False,False,True,3700,24,2,0,False,False,True,False
Male,0,No,19,Yes,Yes,62,No,1,0,1,1,0,False,True,False,True,False,1178,12,3,0,False,True,False,False
Female,0,Yes,49,Yes,Yes,78,No,0,1,1,1,0,True,False,False,False,True,3822,24,3,0,False,False,False,True
Male,0,Yes,13,Yes,Yes,44,No,1,1,1,1,0,True,False,False,False,True,572,24,3,0,False,True,False,False
Female,0,No,22,Yes,No,50,No,0,0,1,0,0,False,True,True,False,False,1100,1,2,0,False,True,False,False
Female,1,No,53,Yes,No,97,No,0,0,1,0,0,True,False,False,False,True,5141,24,2,0,False,False,False,True
Male,0,No,24,Yes,Yes,50,Yes,1,0,1,1,1,True,False,False,False,True,1200,24,3,0,False,True,False,False
Female,0,No,37,Yes,No,20,No,0,0,1,0,0,False,True,True,False,False,740,1,2,0,False,False,True,False
Male,0,Yes,6,Yes,No,55,Yes,1,1,1,0,1,True,False,False,False,True,330,24,2,1,True,False,False,False
Female,0,No,7,Yes,No,80,Yes,0,0,1,0,1,True,False,True,False,False,560,1,2,0,True,False,False,False
Female,0,Yes,12,Yes,Yes,20,Yes,0,1,1,1,1,False,True,True,False,False,240,1,3,0,True,False,False,False
Female,0,No,71,Yes,No,25,No,0,0,1,0,0,False,True,True,False,False,1775,1,2,0,False,False,False,True
Male,0,Yes,26,Yes,Yes,82,No,1,1,1,1,0,False,True,True,False,False,2132,1,3,0,False,False,True,False
Female,0,No,6,Yes,Yes,46,No,0,0,1,1,0,False,True,True,False,False,276,1,3,1,True,False,False,False
Male,0,No,32,Yes,No,88,No,1,0,1,0,0,True,False,True,False,False,2816,1,2,0,False,False,True,False
Female,0,No,47,Yes,No,59,No,0,0,1,0,0,True,False,True,False,False,2773,1,2,0,False,False,True,False
Female,0,Yes,31,Yes,No,21,No,0,1,1,0,0,True,False,True,False,False,651,1,2,0,False,False,True,False
Female,0,Yes,52,Yes,No,84,No,0,1,1,0,0,True,False,True,False,False,4368,1,2,0,False,False,False,True
Female,0,No,60,No,No,61,No,0,0,0,0,0,True,False,True,False,False,3660,1,1,0,False,False,False,True
Female,0,No,48,Yes,Yes,66,No,0,0,1,1,0,True,False,True,False,False,3168,1,3,0,False,False,True,False
Male,0,No,45,Yes,Yes,19,No,1,0,1,1,0,True,False,True,False,False,855,1,3,0,False,False,True,False
Female,0,No,39,Yes,No,80,Yes,0,0,1,0,1,False,True,True,False,False,3120,1,2,0,False,False,True,False
Female,1,No,1,Yes,Yes,86,Yes,0,0,1,1,1,False,True,False,True,False,86,12,3,1,True,False,False,False
Male,0,No,1,Yes,No,70,Yes,1,0,1,0,1,True,False,True,False,False,70,1,2,1,True,False,False,False
Female,0,No,6,Yes,No,79,Yes,0,0,1,0,1,False,True,True,False,False,474,1,2,1,True,False,False,False
Male,0,No,9,Yes,No,76,No,1,0,1,0,0,False,True,True,False,False,684,1,2,0,True,False,False,False
Male,0,Yes,72,Yes,No,114,No,1,1,1,0,0,True,False,True,False,False,8208,1,2,0,False,False,False,True
Male,1,No,71,No,Yes,52,No,1,0,0,1,0,False,True,True,False,False,3692,1,2,0,False,False,False,True
Male,0,Yes,71,Yes,No,20,No,1,1,1,0,0,True,False,False,True,False,1420,12,2,0,False,False,False,True
Female,0,No,64,Yes,No,95,No,0,0,1,0,0,False,True,False,True,False,6080,12,2,0,False,False,False,True
Female,0,Yes,28,Yes,No,20,No,0,1,1,0,0,False,True,True,False,False,560,1,2,0,False,False,True,False
Female,0,Yes,70,Yes,No,115,No,0,1,1,0,0,True,False,True,False,False,8050,1,2,0,False,False,False,True
Male,1,No,39,Yes,No,96,Yes,1,0,1,0,1,True,False,True,False,False,3744,1,2,0,False,False,True,False
Female,0,Yes,16,Yes,No,20,No,0,1,1,0,0,False,True,False,False,True,320,24,2,0,False,True,False,False
Male,1,No,66,Yes,Yes,111,Yes,1,0,1,1,1,False,True,True,False,False,7326,1,3,0,False,False,False,True
Female,1,No,21,Yes,Yes,95,No,0,0,1,1,0,True,False,True,False,False,1995,1,3,0,False,True,False,False
Female,0,No,44,Yes,No,85,Yes,0,0,1,0,1,False,True,True,False,False,3740,1,2,0,False,False,True,False
Female,1,No,54,Yes,No,99,No,0,0,1,0,0,True,False,False,True,False,5346,12,2,0,False,False,False,True
Male,0,No,4,Yes,Yes,57,No,1,0,1,1,0,False,True,True,False,False,228,1,3,1,True,False,False,False
Female,1,No,60,Yes,No,110,No,0,0,1,0,0,False,True,True,False,False,6600,1,2,0,False,False,False,True
Male,0,No,26,Yes,No,92,No,1,0,1,0,0,True,False,False,False,True,2392,24,2,0,False,False,True,False
Female,0,Yes,24,Yes,Yes,79,No,0,1,1,1,0,False,True,True,False,False,1896,1,3,0,False,True,False,False
Male,0,Yes,53,Yes,Yes,19,No,1,1,1,1,0,True,False,False,False,True,1007,24,3,0,False,False,False,True
Female,0,Yes,46,Yes,Yes,19,No,0,1,1,1,0,False,True,True,False,False,874,1,3,0,False,False,True,False
Female,0,Yes,56,Yes,No,89,No,0,1,1,0,0,True,False,False,False,True,4984,24,2,0,False,False,False,True
Female,0,No,7,Yes,Yes,59,No,0,0,1,1,0,False,True,True,False,False,413,1,3,0,True,False,False,False
Female,0,No,1,Yes,Yes,86,Yes,0,0,1,1,1,True,False,False,True,False,86,12,3,1,True,False,False,False
Male,0,No,1,Yes,No,46,No,1,0,1,0,0,True,False,True,False,False,46,1,2,1,True,False,False,False
Male,0,No,60,Yes,No,20,No,1,0,1,0,0,False,True,True,False,False,1200,1,2,0,False,False,False,True
Male,0,No,61,Yes,Yes,21,No,1,0,1,1,0,False,True,False,False,True,1281,24,3,0,False,False,False,True
Female,0,No,42,No,No,34,Yes,0,0,0,0,1,False,True,True,False,False,1428,1,1,0,False,False,True,False
Male,0,No,27,Yes,No,20,No,1,0,1,0,0,False,True,True,False,False,540,1,2,0,False,False,True,False
Female,0,Yes,9,Yes,Yes,85,Yes,0,1,1,1,1,False,True,False,True,False,765,12,3,0,True,False,False,False
Female,0,No,72,Yes,No,20,No,0,0,1,0,0,True,False,False,False,True,1440,24,2,0,False,False,False,True
Female,0,No,23,Yes,No,20,No,0,0,1,0,0,True,False,False,True,False,460,12,2,0,False,True,False,False
Female,1,No,47,Yes,No,95,Yes,0,0,1,0,1,False,True,True,False,False,4465,1,2,0,False,False,True,False
Female,1,No,54,Yes,Yes,19,No,0,0,1,1,0,False,True,True,False,False,1026,1,3,0,False,False,False,True
Male,1,No,2,Yes,Yes,96,No,1,0,1,1,0,True,False,False,True,False,192,12,3,1,True,False,False,False
Male,0,No,38,No,No,60,No,1,0,0,0,0,True,False,False,False,True,2280,24,1,0,False,False,True,False
Female,1,No,47,Yes,No,100,No,0,0,1,0,0,True,False,True,False,False,4700,1,2,0,False,False,True,False
Male,0,No,22,Yes,No,56,No,1,0,1,0,0,True,False,False,True,False,1232,12,2,0,False,True,False,False
Male,0,No,2,Yes,No,91,No,1,0,1,0,0,True,False,False,False,True,182,24,2,1,True,False,False,False
Female,0,Yes,72,Yes,Yes,79,No,0,1,1,1,0,False,True,True,False,False,5688,1,3,0,False,False,False,True
Male,1,No,58,No,No,45,Yes,1,0,0,0,1,False,True,True,False,False,2610,1,1,0,False,False,False,True
Male,0,Yes,69,Yes,No,79,No,1,1,1,0,0,False,True,True,False,False,5451,1,2,0,False,False,False,True
Male,0,No,18,Yes,No,70,No,1,0,1,0,0,True,False,True,False,False,1260,1,2,0,False,True,False,False
Female,0,Yes,55,Yes,Yes,20,No,0,1,1,1,0,False,True,True,False,False,1100,1,3,0,False,False,False,True
Female,0,No,46,Yes,No,101,No,0,0,1,0,0,True,False,False,False,True,4646,24,2,0,False,False,True,False
Male,0,No,5,Yes,No,19,No,1,0,1,0,0,True,False,False,True,False,95,12,2,1,True,False,False,False
Female,0,No,4,No,Yes,34,Yes,0,0,0,1,1,False,True,False,True,False,136,12,2,1,True,False,False,False
Male,1,No,5,Yes,Yes,90,Yes,1,0,1,1,1,False,True,True,False,False,450,1,3,1,True,False,False,False
Female,0,Yes,65,Yes,Yes,61,No,0,1,1,1,0,False,True,True,False,False,3965,1,3,0,False,False,False,True
Male,0,No,35,Yes,Yes,21,No,1,0,1,1,0,True,False,False,True,False,735,12,3,0,False,False,True,False
Female,1,No,45,Yes,Yes,97,No,0,0,1,1,0,False,True,False,False,True,4365,24,3,0,False,False,True,False
Female,0,No,2,Yes,Yes,20,No,0,0,1,1,0,True,False,False,False,True,40,24,3,1,True,False,False,False
Female,0,Yes,22,Yes,No,80,No,0,1,1,0,0,False,True,True,False,False,1760,1,2,0,False,True,False,False
Male,0,Yes,70,Yes,Yes,69,No,1,1,1,1,0,False,True,True,False,False,4830,1,3,0,False,False,False,True
Female,0,Yes,30,Yes,No,66,No,0,1,1,0,0,True,False,True,False,False,1980,1,2,0,False,False,True,False
Male,0,No,61,Yes,Yes,108,No,1,0,1,1,0,True,False,False,False,True,6588,24,3,0,False,False,False,True
Female,0,No,29,Yes,Yes,20,No,0,0,1,1,0,True,False,True,False,False,580,1,3,0,False,False,True,False
Male,0,No,61,Yes,No,106,Yes,1,0,1,0,1,True,False,False,True,False,6466,12,2,0,False,False,False,True
Male,0,Yes,25,Yes,No,90,Yes,1,1,1,0,1,True,False,False,True,False,2250,12,2,0,False,False,True,False
Male,0,No,71,Yes,Yes,113,No,1,0,1,1,0,False,True,True,False,False,8023,1,3,0,False,False,False,True
Female,0,No,1,No,No,35,No,0,0,0,0,0,False,True,True,False,False,35,1,1,1,True,False,False,False
Female,0,Yes,62,Yes,No,70,No,0,1,1,0,0,True,False,False,False,True,4340,24,2,0,False,False,False,True
Male,0,No,64,Yes,No,74,No,1,0,1,0,0,True,False,True,False,False,4736,1,2,0,False,False,False,True
Female,0,Yes,64,Yes,No,91,No,0,1,1,0,0,False,True,False,True,False,5824,12,2,0,False,False,False,True
Male,1,No,29,Yes,Yes,84,No,1,0,1,1,0,True,False,False,False,True,2436,24,3,0,False,False,True,False
Female,0,No,2,Yes,No,71,Yes,0,0,1,0,1,True,False,False,True,False,142,12,2,1,True,False,False,False
Male,0,No,1,Yes,Yes,51,Yes,1,0,1,1,1,False,True,True,False,False,51,1,3,1,True,False,False,False
Female,0,Yes,45,Yes,No,25,No,0,1,1,0,0,True,False,True,False,False,1125,1,2,0,False,False,True,False
Male,0,No,66,Yes,No,114,No,1,0,1,0,0,False,True,True,False,False,7524,1,2,0,False,False,False,True
Female,0,No,54,Yes,Yes,107,Yes,0,0,1,1,1,True,False,True,False,False,5778,1,3,0,False,False,False,True
Female,0,Yes,70,Yes,Yes,80,No,0,1,1,1,0,False,True,False,False,True,5600,24,3,0,False,False,False,True
Male,1,No,37,Yes,No,92,Yes,1,0,1,0,1,True,False,True,False,False,3404,1,2,0,False,False,True,False
Male,1,No,3,Yes,Yes,80,Yes,1,0,1,1,1,False,True,False,True,False,240,12,3,1,True,False,False,False
Male,0,Yes,23,Yes,No,55,No,1,1,1,0,0,True,False,True,False,False,1265,1,2,0,False,True,False,False
Female,1,No,60,Yes,No,100,No,0,0,1,0,0,False,True,False,False,True,6000,24,2,0,False,False,False,True
Female,0,No,35,No,No,33,No,0,0,0,0,0,True,False,False,True,False,1155,12,1,0,False,False,True,False
Female,0,Yes,27,Yes,No,74,No,0,1,1,0,0,True,False,False,False,True,1998,24,2,0,False,False,True,False
Female,0,Yes,24,No,No,52,No,0,1,0,0,0,False,True,True,False,False,1248,1,1,0,False,True,False,False
Female,1,No,2,Yes,No,94,Yes,0,0,1,0,1,False,True,True,False,False,188,1,2,1,True,False,False,False
Male,0,No,67,Yes,No,91,Yes,1,0,1,0,1,True,False,True,False,False,6097,1,2,0,False,False,False,True
Male,0,No,2,Yes,No,48,Yes,1,0,1,0,1,True,False,True,False,False,96,1,2,1,True,False,False,False
Female,0,No,1,Yes,Yes,20,Yes,0,0,1,1,1,False,True,False,True,False,20,12,3,1,True,False,False,False
Female,0,Yes,1,Yes,Yes,79,Yes,0,1,1,1,1,False,True,False,False,True,79,24,3,1,True,False,False,False
Female,0,No,14,Yes,No,54,No,0,0,1,0,0,True,False,False,True,False,756,12,2,0,False,True,False,False
Male,1,No,38,Yes,Yes,95,No,1,0,1,1,0,False,True,True,False,False,3610,1,3,0,False,False,True,False
Female,0,No,1,Yes,No,70,Yes,0,0,1,0,1,True,False,False,False,True,70,24,2,1,True,False,False,False
Female,0,No,2,Yes,Yes,70,No,0,0,1,1,0,False,True,False,True,False,140,12,3,1,True,False,False,False
Female,0,No,12,Yes,No,79,Yes,0,0,1,0,1,False,True,True,False,False,948,1,2,0,True,False,False,False
Male,0,Yes,31,Yes,Yes,98,No,1,1,1,1,0,True,False,False,True,False,3038,12,3,0,False,False,True,False
Male,0,Yes,35,Yes,No,72,No,1,1,1,0,0,True,False,True,False,False,2520,1,2,0,False,False,True,False
Male,1,No,72,Yes,Yes,110,No,1,0,1,1,0,False,True,True,False,False,7920,1,3,0,False,False,False,True
Female,0,Yes,8,Yes,Yes,94,Yes,0,1,1,1,1,True,False,False,False,True,752,24,3,0,True,False,False,False
Male,0,No,10,Yes,Yes,98,Yes,1,0,1,1,1,False,True,False,True,False,980,12,3,0,True,False,False,False
Female,1,No,5,Yes,No,69,Yes,0,0,1,0,1,False,True,False,True,False,345,12,2,1,True,False,False,False
Male,0,Yes,63,Yes,No,84,No,1,1,1,0,0,True,False,True,False,False,5292,1,2,0,False,False,False,True
Female,0,No,71,Yes,No,26,No,0,0,1,0,0,True,False,False,False,True,1846,24,2,0,False,False,False,True
Female,1,No,46,Yes,Yes,104,No,0,0,1,1,0,False,True,True,False,False,4784,1,3,0,False,False,True,False
Female,0,Yes,52,Yes,Yes,23,No,0,1,1,1,0,False,True,False,False,True,1196,24,3,0,False,False,False,True
Male,0,No,1,Yes,No,46,Yes,1,0,1,0,1,True,False,True,False,False,46,1,2,1,True,False,False,False
Male,0,No,1,Yes,Yes,80,Yes,1,0,1,1,1,False,True,True,False,False,80,1,3,1,True,False,False,False
Female,0,No,72,Yes,No,113,No,0,0,1,0,0,True,False,False,True,False,8136,12,2,0,False,False,False,True
Female,0,No,3,Yes,Yes,84,Yes,0,0,1,1,1,False,True,True,False,False,252,1,3,1,True,False,False,False
Male,0,No,28,Yes,No,61,No,1,0,1,0,0,True,False,True,False,False,1708,1,2,0,False,False,True,False
Female,0,Yes,39,Yes,Yes,51,No,0,1,1,1,0,False,True,True,False,False,1989,1,3,0,False,False,True,False
Female,0,No,33,Yes,Yes,26,No,0,0,1,1,0,True,False,True,False,False,858,1,3,0,False,False,True,False
Female,0,No,12,No,No,61,No,0,0,0,0,0,True,False,True,False,False,732,1,1,0,True,False,False,False
Male,0,Yes,1,Yes,No,74,Yes,1,1,1,0,1,True,False,True,False,False,74,1,2,1,True,False,False,False
Male,0,No,6,Yes,Yes,79,No,1,0,1,1,0,False,True,True,False,False,474,1,3,1,True,False,False,False
Male,0,No,3,Yes,Yes,86,No,1,0,1,1,0,True,False,False,False,True,258,24,3,1,True,False,False,False
Male,0,No,4,Yes,Yes,88,Yes,1,0,1,1,1,False,True,True,False,False,352,1,3,1,True,False,False,False
Male,0,Yes,34,Yes,No,90,No,1,1,1,0,0,False,True,True,False,False,3060,1,2,0,False,False,True,False
Female,1,No,15,Yes,No,96,Yes,0,0,1,0,1,True,False,False,True,False,1440,12,2,0,False,True,False,False
Male,0,Yes,1,No,No,25,Yes,1,1,0,0,1,True,False,False,True,False,25,12,1,1,True,False,False,False
Female,0,No,3,Yes,No,51,Yes,0,0,1,0,1,True,False,False,True,False,153,12,2,1,True,False,False,False
Female,0,No,3,Yes,No,20,No,0,0,1,0,0,True,False,False,True,False,60,12,2,1,True,False,False,False
Female,0,Yes,30,Yes,No,81,No,0,1,1,0,0,True,False,False,False,True,2430,24,2,0,False,False,True,False
Female,0,No,5,Yes,No,54,Yes,0,0,1,0,1,True,False,False,False,True,270,24,2,1,True,False,False,False
Male,1,No,68,Yes,Yes,20,No,1,0,1,1,0,False,True,False,True,False,1360,12,3,0,False,False,False,True
Female,0,No,1,Yes,No,20,No,0,0,1,0,0,False,True,True,False,False,20,1,2,1,True,False,False,False
Female,0,No,5,Yes,No,80,Yes,0,0,1,0,1,True,False,True,False,False,400,1,2,1,True,False,False,False
Female,0,No,1,Yes,No,71,Yes,0,0,1,0,1,True,False,True,False,False,71,1,2,1,True,False,False,False
Male,0,Yes,13,Yes,Yes,20,No,1,1,1,1,0,False,True,True,False,False,260,1,3,0,False,True,False,False
Female,0,No,35,Yes,Yes,80,No,0,0,1,1,0,True,False,False,True,False,2800,12,3,0,False,False,True,False
Male,0,Yes,4,Yes,Yes,70,No,1,1,1,1,0,False,True,True,False,False,280,1,3,1,True,False,False,False
Male,0,No,9,No,Yes,25,No,1,0,0,1,0,False,True,True,False,False,225,1,2,0,True,False,False,False
Female,1,No,45,Yes,No,86,No,0,0,1,0,0,False,True,True,False,False,3870,1,2,0,False,False,True,False
Female,0,No,21,No,No,28,No,0,0,0,0,0,False,True,True,False,False,588,1,1,0,False,True,False,False
Female,0,No,26,Yes,Yes,89,Yes,0,0,1,1,1,False,True,False,False,True,2314,24,3,0,False,False,True,False
Female,0,No,1,Yes,Yes,85,Yes,0,0,1,1,1,True,False,False,False,True,85,24,3,1,True,False,False,False
Female,1,No,2,Yes,No,89,Yes,0,0,1,0,1,False,True,True,False,False,178,1,2,1,True,False,False,False
Female,0,No,11,Yes,No,70,No,0,0,1,0,0,False,True,True,False,False,770,1,2,0,True,False,False,False
Female,0,No,59,Yes,Yes,109,No,0,0,1,1,0,True,False,True,False,False,6431,1,3,0,False,False,False,True
Female,0,No,31,Yes,No,84,No,0,0,1,0,0,False,True,True,False,False,2604,1,2,0,False,False,True,False
Female,0,Yes,54,Yes,Yes,25,No,0,1,1,1,0,False,True,False,True,False,1350,12,3,0,False,False,False,True
Female,0,Yes,16,Yes,Yes,19,No,0,1,1,1,0,True,False,False,True,False,304,12,3,0,False,True,False,False
Male,1,No,9,Yes,No,55,Yes,1,0,1,0,1,True,False,True,False,False,495,1,2,0,True,False,False,False
Female,0,No,21,Yes,Yes,97,Yes,0,0,1,1,1,True,False,True,False,False,2037,1,3,0,False,True,False,False
Male,0,No,1,Yes,Yes,21,No,1,0,1,1,0,False,True,False,True,False,21,12,3,1,True,False,False,False
Female,0,No,23,Yes,Yes,54,No,0,0,1,1,0,False,True,True,False,False,1242,1,3,0,False,True,False,False
Male,1,No,7,Yes,Yes,74,Yes,1,0,1,1,1,False,True,True,False,False,518,1,3,0,True,False,False,False
Male,0,No,21,Yes,Yes,104,No,1,0,1,1,0,True,False,False,True,False,2184,12,3,0,False,True,False,False
Female,0,No,65,Yes,No,108,No,0,0,1,0,0,True,False,True,False,False,7020,1,2,0,False,False,False,True
Male,0,No,4,No,No,45,Yes,1,0,0,0,1,True,False,False,False,True,180,24,1,1,True,False,False,False
Male,0,Yes,72,Yes,No,112,No,1,1,1,0,0,True,False,True,False,False,8064,1,2,0,False,False,False,True
Male,1,No,68,No,No,42,No,1,0,0,0,0,True,False,True,False,False,2856,1,1,0,False,False,False,True
Female,0,Yes,67,Yes,No,85,No,0,1,1,0,0,True,False,False,False,True,5695,24,2,0,False,False,False,True
Male,0,No,1,Yes,No,79,Yes,1,0,1,0,1,True,False,True,False,False,79,1,2,1,True,False,False,False
Female,0,No,69,Yes,No,96,No,0,0,1,0,0,True,False,False,True,False,6624,12,2,0,False,False,False,True
Male,0,No,60,Yes,Yes,90,No,1,0,1,1,0,False,True,False,False,True,5400,24,3,0,False,False,False,True
Male,0,No,3,Yes,Yes,88,Yes,1,0,1,1,1,False,True,True,False,False,264,1,3,1,True,False,False,False
Male,0,Yes,63,No,No,59,No,1,1,0,0,0,True,False,True,False,False,3717,1,1,0,False,False,False,True
Male,0,Yes,71,Yes,Yes,91,No,1,1,1,1,0,False,True,True,False,False,6461,1,3,0,False,False,False,True
Female,0,No,35,Yes,Yes,86,Yes,0,0,1,1,1,False,True,True,False,False,3010,1,3,0,False,False,True,False
Female,0,No,34,Yes,Yes,70,Yes,0,0,1,1,1,False,True,False,True,False,2380,12,3,0,False,False,True,False
Male,0,Yes,53,Yes,Yes,70,No,1,1,1,1,0,True,False,True,False,False,3710,1,3,0,False,False,False,True
Male,0,No,17,No,No,34,No,1,0,0,0,0,False,True,True,False,False,578,1,1,0,False,True,False,False
Female,0,Yes,1,Yes,Yes,60,Yes,0,1,1,1,1,False,True,True,False,False,60,1,3,1,True,False,False,False
Male,0,No,56,Yes,No,81,No,1,0,1,0,0,False,True,True,False,False,4536,1,2,0,False,False,False,True
Male,0,Yes,7,Yes,Yes,50,Yes,1,1,1,1,1,True,False,False,False,True,350,24,3,0,True,False,False,False
Male,0,No,67,Yes,No,111,No,1,0,1,0,0,False,True,True,False,False,7437,1,2,0,False,False,False,True
Male,0,No,11,Yes,No,61,No,1,0,1,0,0,False,True,False,False,True,671,24,2,0,True,False,False,False
Male,0,Yes,1,Yes,Yes,20,No,1,1,1,1,0,True,False,False,True,False,20,12,3,1,True,False,False,False
Male,0,No,2,Yes,No,25,No,1,0,1,0,0,True,False,True,False,False,50,1,2,1,True,False,False,False
